qid	docid	GPT-4o	Mistral-Small-Instruct-2409-Q6	Qwen2.5-14B-Instruct-Q8	Meta-Llama-3.1-8B-Instruct-Q8	Gemma-2-9B-it-Q8	Human	LLM_Majority	type
93	6WsWj6SuuKqO3ba7qQdcrd_900	2	2	2	2	2	1	2	topical
74	6iJMbQ5OXtPKLIafb7IXnn_300	1	1	1	0	1	0	1	topical
100	7wkezEdOpYKWkDABZU2w3j_1980	0	0	0	3	0	0	0	known-item
91	2tMZsDwGMM24QdBS7xsMea_420	2	1	2	2	1	0	2	topical
88	3Ig9bswfDrGdtKMI1qC5Fv_1080	3	3	3	2	2	1	3	topical
87	5VuXsNlSHjVF62xyf1akWG_2520	1	2	1	0	1	0	1	topical
89	6ZBfKfsm8L5zm2cbCpCfUh_60	0	0	1	0	1	0	0	topical
76	7rKXaItVSSyzRsJv6sg6Zx_540	0	0	0	0	0	0	0	topical
83	1JQF3reoZBqD3sdfzgI0Ef_1320	3	2	3	2	2	0	2	topical
94	5dMZ95e680GLg7AJCtdngn_180	0	0	1	0	1	0	0	topical
105	5v6z5TPdf07NbhA8s70brm_0	0	0	0	0	0	0	0	known-item
94	4VsQPWRqNIU3DiWr2VYYET_1500	0	0	1	0	1	0	0	topical
99	5vTkUOPNRZYL2EoX5O92KG_60	0	0	0	0	0	0	0	known-item
107	3jza9H0rm3a5pO6rmQ4vyo_2640	0	0	0	0	0	0	0	known-item
76	65zMnLl54JZDSWenDsesRw_3420	1	1	2	2	2	0	2	topical
72	7fhgw3K8Gipol8FsjOFfCM_1260	1	1	1	0	1	0	1	topical
95	1KSEvGvZQLCgZXJOjruT21_60	3	3	3	3	3	3	3	topical
93	6EhwanFB4CHG4q8jDXpPe7_900	2	1	2	0	1	0	2	topical
96	4G8gh8Ab4LB39vvlalCUH6_3300	0	1	1	1	1	1	1	topical
96	2QqQeZx1VvTv8ozKFN3o8U_1620	0	0	1	0	0	0	0	topical
69	5zYpPS6dj7tIiG6nM35iFu_2760	1	0	1	0	1	0	1	topical
69	5FhGo1f4AnLWn2y1RrOlkt_3180	1	0	1	0	1	0	1	topical
99	3VVRXO6wmVm20QQz1CoMOC_360	0	0	1	0	0	0	0	known-item
91	0wOQDEXGcUwQMWIMo7TUZd_120	0	0	0	2	1	0	0	topical
70	2pQBefxqScSySQ3AmkYars_2880	0	0	0	0	0	0	0	topical
81	5ZiiHTWS2aG8IOX0W8uUml_1320	0	0	0	0	0	0	0	topical
88	6RHMy12zocu15E2VyDjVxt_1680	0	0	0	0	0	0	0	topical
107	2bEedHpO3fk0mQbJtz5Z7e_2700	0	0	0	0	0	3	0	known-item
74	5NzJVc4hvLtQvSGVvUDJgH_1320	2	3	2	2	2	2	2	topical
73	2LNwPCAnQjommV1D8HlR3L_1080	3	2	2	2	2	0	2	topical
73	1a4DCoC5uwLjtCmipBZod3_480	1	1	1	0	1	1	1	topical
67	32hXUYMZArgZYnkzr0elpw_1980	0	0	0	0	0	0	0	topical
75	6MHpDy58aZwyqbj3z2i5ex_0	2	3	2	3	3	0	3	topical
103	0HmOccEVmRxKbzaLwnZuzm_900	3	3	2	0	3	0	3	known-item
88	3X4lDtGQXcJehUgiyxBQhg_180	3	3	2	3	2	1	3	topical
91	3uDJLDAdACcfmDv42wQrCD_960	2	3	2	3	2	0	2	topical
98	0ahF4vz5k0wzKyWFYoosaw_3120	0	0	1	0	1	0	0	topical
91	59YiH1chYIWsTIeVV7zsID_2880	1	1	1	1	1	0	1	topical
96	6levr4jnlR1HwfSBtanQ9y_780	0	0	0	0	0	0	0	topical
73	2PQDYYZqRmuQy2CCwXfq1z_960	1	1	2	0	1	0	1	topical
89	1hPV7eOFpTDZmw2N8gDR8z_120	3	3	3	3	2	0	3	topical
87	1QxrwfAI06qEboguPttSof_1380	3	2	2	3	2	2	2	topical
101	5atOup5WyWCmBEPl4GbP7A_420	3	2	2	3	2	0	2	known-item
89	3drllQuUKgLfnn4iQ6kbwC_120	1	3	2	3	2	0	3	topical
83	07qxlBIHGCSTi7Gfi2TGN7_0	1	0	1	0	1	0	1	topical
94	2I9srCY8rEyVSXCA3hOE1c_3240	0	0	0	0	0	0	0	topical
62	4CCp0UhDRG9Jwjx01dFfPH_3060	3	3	3	3	3	3	3	topical
61	0kX3xebE1gLI2ZjMdl32eX_420	2	2	2	2	2	0	2	topical
94	5PkNEfxd8ghKkw742lgxEl_2880	0	0	0	0	0	0	0	topical
77	4593UjUtgvyK18PJ0y0gy5_3300	0	1	0	0	0	0	0	topical
85	7fwOVKEv8QP06Ao6jGBMRd_360	1	1	1	0	1	1	1	topical
60	7Ga2SjtmbBH8e4Qab80H4V_180	3	3	2	3	2	2	3	topical
103	1W09XAwKUNpgaBHN92nnjk_2220	0	0	0	0	0	0	0	known-item
104	7dV1LwFNrygi7c6gvYR0cu_1080	0	0	0	0	0	0	0	known-item
92	0geL4Nvh2DmuV5ulRPh0wY_1440	0	0	0	0	1	0	0	topical
65	0wWYWev8wHohgTRo5tSlfn_900	0	0	0	3	1	0	0	topical
62	3zSujkuObCAWjYD6Ra7gBc_3360	0	0	0	0	0	0	0	topical
93	60fOQYRzElhe3uvqEuIZws_0	3	3	3	3	2	0	3	topical
99	5dlbK8SIXXV8iRpyk2ylQe_840	0	0	0	0	0	2	0	known-item
90	2lHXYbede31Omk77ZxNQY1_1680	0	0	1	0	1	0	0	topical
77	7cJoriHxtF8Qc4JgWmJSOw_2820	3	3	2	2	3	1	3	topical
74	58H2hb8xlt1mEM5j8Lf6Bh_2940	0	1	1	0	1	0	1	topical
78	6WZoesTdYZQ3nOwTrNSIj2_780	1	1	2	0	2	0	1	topical
72	6VTRg1Hm8aRnJGMZLHab9P_900	1	1	1	3	1	0	1	topical
78	0L4UTjlOQam73Gr1yLJico_3300	1	1	0	2	2	0	1	topical
80	2dV2t2h1E9DoFQFWZU7CK5_3600	2	2	2	2	1	0	2	topical
100	0synfkyto6Qgeie6W8n0SH_1320	0	0	0	0	0	0	0	known-item
74	0dTDdUFBAEEyNb4pzHoQfD_120	1	2	2	0	2	0	2	topical
62	29lHvR65eaZAeuUx1i265o_300	2	2	2	0	1	1	2	topical
71	0B5VAziK0Mxt89xx0sHttd_120	2	2	2	0	2	2	2	topical
93	3CKJ6egSAJ7WuLx2LrnQuR_1800	0	1	1	0	1	0	1	topical
87	45eG0ebsrPgiX5XDAG8HQN_0	1	1	2	0	1	0	1	topical
75	4Rnh5knpOHZ69RhImv9RC9_1620	2	1	2	2	2	0	2	topical
71	6XOWYiBSIihTeiiqDCCY8E_360	3	3	3	3	3	0	3	topical
69	50JpZ8A6MEyia9KphY1xWe_2340	0	0	1	0	0	0	0	topical
72	5BtCBYmcm043mxAC6LcrnI_3420	2	2	2	2	2	0	2	topical
60	4OhlrHMwOZXuZzqVXxUYds_1980	0	0	0	0	0	0	0	topical
68	3gzdwNRKNJL9rQmudXrNGw_240	3	2	3	3	2	0	3	topical
104	7fe9wwRGyvV7XhidFuCfZL_2220	0	0	0	0	0	0	0	known-item
67	5saB8pIrfUU6w0qMfZvtdR_3780	0	1	0	0	0	2	0	topical
63	1FjObGfgg69pZsAvzon7HC_1140	1	1	1	2	1	0	1	topical
98	3APS1hWMcIx6j69HutLlib_2280	3	3	3	3	3	3	3	topical
82	2Y7RBdW7aYMvFORyJ9hQOy_1080	0	0	0	0	0	0	0	topical
59	6F3pGkTmbJ8buLNPQSYd5a_540	1	0	1	2	1	0	1	topical
107	1VDd8TmacQGtAxjH19Adgo_480	1	1	1	1	1	0	1	known-item
99	7ANuafmd6pB8onrReNqkgn_1080	0	0	1	0	0	0	0	known-item
100	6g9EGz0QBiXAhJG8uifmpg_1140	0	0	0	0	0	0	0	known-item
97	6fvxxq7MrPYKqTJX15aX6B_1380	3	0	2	3	3	0	3	topical
94	3JxSfLrxQlYVcRPHBrROje_120	2	1	2	1	1	0	1	topical
107	0YWeCMjyZZZfKF2n1mKksQ_2040	1	0	0	0	0	3	0	known-item
100	6AMRDfAdAI9FFhA4lzck3w_4080	0	0	1	0	1	0	0	known-item
77	7cJoriHxtF8Qc4JgWmJSOw_1500	3	2	3	2	2	2	2	topical
80	6Qy2ozEQECMQXlp66P7leX_3180	2	2	2	3	2	0	2	topical
88	77nnyAFp6dx3WNtxyLiBJ6_180	3	3	3	3	3	1	3	topical
73	0XdjMO3aESnfnoq3v70Ho0_660	3	2	2	3	3	1	3	topical
97	7IC52XHiH7oTyf5EuRnjsx_600	3	3	3	3	2	0	3	topical
61	6iQy4fIPLYKlhKXNq5498k_300	0	0	1	0	2	0	0	topical
82	1BBfswGtguwdUT67pf3aw6_3240	2	2	2	2	2	0	2	topical
72	6VTRg1Hm8aRnJGMZLHab9P_3840	3	3	2	3	3	0	3	topical
106	6RAa3ycjWUtMhUn7K0dtXl_2700	0	1	2	0	1	2	0	known-item
86	48RaFdCbGYQbqqdNarQXmu_660	1	2	2	3	2	0	2	topical
79	4ERnt7cSuUYURsltQU6GEB_3660	1	1	2	2	2	0	2	topical
63	7sVSq3hpGZUHlzzD5ENlmY_2100	2	2	2	2	2	1	2	topical
64	14VWU0wDAyj8OMVzEhy6zC_3600	0	1	1	0	1	0	1	topical
83	1OBOW4TO1UvSCE9mbkSlMr_1980	0	0	0	0	0	0	0	topical
104	2zKNun1etjMt3WJlzWuolX_2460	0	0	0	0	0	0	0	known-item
86	52TItX8YXnQoAYX3W8GJv2_1020	0	1	1	0	1	0	1	topical
101	7o45Oj45DWgrylHZ67wept_300	0	0	0	0	1	0	0	known-item
73	1dmrfl1TiY0o3H7fkz0Nd3_1380	3	3	3	3	3	1	3	topical
84	0NhQSFEqp7kx4N2KeLnDVE_120	1	1	1	2	1	0	1	topical
94	0N6SHJJms5UmqPWBtvwx5r_240	0	0	0	0	1	0	0	topical
63	7MCIRh9hgEeP3KtfSVUTxX_300	1	1	2	0	1	0	1	topical
101	5mRIFsPIr1y76gVgtHdZ1L_60	0	0	1	0	1	0	0	known-item
85	2sDQUfaisNYkfz7yEmXkVP_3000	0	1	1	1	1	0	1	topical
105	1a1iGLzyzRFsiBgviqUNro_1980	1	1	2	2	2	0	2	known-item
79	2rMG4CeReMZkgiRcV82VU3_1140	1	1	1	0	1	0	1	topical
69	2kT5aHRUfLrLhv4ALrIZGP_480	1	0	0	0	1	0	0	topical
81	7uKjj6mQrhBGtTUSmP3RQT_2100	1	0	1	0	0	0	0	topical
92	75aVSu9ExNlxGkAW77Murb_180	0	0	0	0	1	0	0	topical
86	3L084r28vLYrZsmPhWeSrI_2400	2	1	2	2	1	0	2	topical
83	4ZQwJsjg7HIzvr7hscopy4_1980	2	2	3	2	2	1	2	topical
59	5oJlplKR9SL41JOefobwAe_1260	0	0	0	0	0	0	0	topical
71	1sdcbqRvq5ytYuPww0kacT_360	0	0	0	0	1	0	0	topical
89	49fLdlRkAsYyIVUilA5T3h_0	0	0	0	0	0	0	0	topical
65	0t4v1E3Cf3i9GBNhmhv9WM_2640	1	3	2	2	2	0	2	topical
98	2eywYXsY2SpVHSAFyuKBM4_3360	0	0	0	0	0	0	0	topical
86	1IfjqBd8UQMcQS1lqFSe5P_1080	3	2	2	3	2	0	2	topical
104	1NDVgyhIT4M9w62zJJDbga_120	1	1	0	0	0	0	0	known-item
93	3WBKdHPtznyJye8h7wTSYS_2700	0	1	2	0	1	0	0	topical
63	6pwsICmg9N0QYxdqghlgWk_2400	0	0	0	0	0	0	0	topical
78	5YTAVuCs21G8ExTaeJLUYj_1800	1	1	1	2	2	0	1	topical
68	3gzdwNRKNJL9rQmudXrNGw_2160	1	1	1	2	2	0	1	topical
61	6ktuej86SXkFcjp2H5CwBA_1140	0	0	0	0	1	0	0	topical
93	07rwPLziPCsnP0U7FjVDkP_1200	1	0	2	0	1	0	0	topical
85	3OBHWHRK3TgF5JW21JhWpw_360	3	3	3	3	3	2	3	topical
90	29dJmeUcDpcmStZeuRU97S_360	0	0	1	0	1	0	0	topical
106	02KUrJYmgBJL9UvmP2HiXw_480	3	2	3	0	2	0	3	known-item
103	34K67Opgq4WT4h0NeMMX49_0	0	0	2	0	2	0	0	known-item
76	6zsv0Zqk37VxLmNAtWhBb5_0	0	0	0	0	0	0	0	topical
96	1ycxIleboRQkKypmr1TwA4_360	0	0	0	0	0	0	0	topical
87	25wdTe9V16XoYcJz5fAxwo_2100	1	0	1	0	1	0	1	topical
105	1ggPnrVQVoTJwfDmZwQbJe_0	0	0	2	0	1	0	0	known-item
75	437XdyzyPAILSswEDyXeZs_840	2	1	2	3	2	0	2	topical
86	2iUpUF9riHWUeQtlpFzE4C_900	0	0	0	0	0	0	0	topical
77	3lJFO84fCEmI86YlTsdqBv_3960	0	1	1	1	1	0	1	topical
73	41yGOT8j4WtSAatabOh3Qz_420	3	3	3	3	2	0	3	topical
89	4aUo969GgRNYmd3zyWXmBl_1800	0	0	0	0	0	0	0	topical
90	2zZabxIryUryJP9dKqmtM0_1740	3	2	3	3	2	2	3	topical
69	1Oaz6ViJHamjWnq49WUvK0_3600	0	0	1	1	0	0	0	topical
68	3vd5iUcu1zMzXF7hoBEnHl_3420	1	1	1	2	1	0	1	topical
83	78b1su7gNM3It858xqldGe_0	2	2	3	3	3	1	3	topical
74	2uqKmhmF0xuePAS9iXRBF1_660	0	2	1	1	1	0	1	topical
99	1DPvZAwUYBQk7dphLq5QOz_300	0	0	0	0	0	0	0	known-item
66	6IQeJiWgBnB4LCgL4IAMs5_480	0	3	2	0	3	0	0	topical
60	3pu11nYhpETtTrcxj07Vpr_840	1	1	1	2	2	0	1	topical
60	51GGztTTBotqgBfHrzcDcc_0	2	2	2	3	2	0	2	topical
60	0dUoz4ymKDfpZqmhmSw8HR_240	1	2	1	3	2	0	1	topical
87	6MBHqzUA45bwvb49gFyEqf_2400	2	2	2	2	2	2	2	topical
84	3Ulq2WojuMk2SiY78ckUWW_360	0	0	1	0	1	0	0	topical
81	0b0z84tpuTvex6wYOJP3Vw_180	0	0	0	0	0	0	0	topical
64	0vWHHoje7KE9xfHQeVCF4a_660	2	2	2	3	2	1	2	topical
88	00Rl8kvEEXLB6XIEO4SnFX_420	3	3	3	3	3	3	3	topical
71	20wT2cjiuKLlJyN5sMbNHw_840	2	2	1	0	2	1	2	topical
74	5AkMNOpTCKKUHeYbCeOmHn_1080	0	0	0	0	1	0	0	topical
94	0MHTh9ok7BaSdjAwTm1v2N_1800	3	2	2	2	2	0	2	topical
73	2dZSKyDAvXswDIFlmCo45t_1080	3	3	2	2	2	2	2	topical
107	2gTGONbACjui1oojZMjiiA_60	1	0	2	3	1	0	1	known-item
92	1mH2X6OeJAm68km47STiB1_480	0	0	0	0	0	0	0	topical
90	15SOk8CJ3A5fmil5ihicTp_1440	0	0	0	0	0	0	0	topical
72	6xLcDS0rr6Y484iO6ict8y_3060	1	0	0	3	0	0	0	topical
69	440L8AyBPNTssimdC8gxDp_1200	0	0	0	0	1	0	0	topical
75	1M7nSL6dpbofp7nTNkT3hL_2820	1	0	2	0	1	0	0	topical
90	60vSzqlHKX1HXOprOWFadA_2520	0	0	0	0	1	0	0	topical
72	4GCPa1NtodEMyFkeFuN3GP_1500	2	2	2	2	2	0	2	topical
65	5rZyt2hXh2WVNErIONEO7f_3180	0	0	1	0	0	0	0	topical
83	00XqPiHMgFqiqpNwM76Fwm_0	0	0	1	0	0	0	0	topical
108	7aFeaGNS9y8v6yIOaiPdsf_420	0	0	0	0	0	0	0	known-item
94	3JxSfLrxQlYVcRPHBrROje_60	3	3	2	3	3	2	3	topical
77	3JyPl9UPt01HqwFqE3zAFh_960	0	1	1	0	1	0	1	topical
72	3W59kVwDg88lrTXVilHc6D_360	3	2	2	2	2	0	2	topical
108	0Jh4rYBQ4jTQM6FQ2clQZl_900	1	1	2	0	2	0	1	known-item
71	3OhTxFZonlo9NYSQS4tevT_180	3	3	3	2	3	3	3	topical
93	62mpOnsjeWQXB05oOHZC3N_1560	2	2	2	3	2	0	2	topical
81	0PttzP7dYMwWwzGmjMyZLz_120	3	3	2	3	2	0	3	topical
70	5Z95Wd12Gq6qJaKtB62e5R_3660	0	1	1	0	1	0	1	topical
91	0IOP9tAJGfVIRDE8mNalZn_1620	2	1	2	1	1	0	1	topical
83	17Iv5gfg5DIaPNlksz1JBu_840	1	2	2	1	2	0	2	topical
73	59KanukMYkBptBgjSavVG6_720	2	2	2	3	2	0	2	topical
71	5xLod5nEgx9cE5wEiVOfcQ_2700	1	1	2	0	2	1	1	topical
76	1ExbQzlgzQnufhGjlzQBkk_0	0	0	0	0	0	0	0	topical
69	3rYHz5LtYUGpDJhQ1nxOKy_300	1	0	1	0	2	0	1	topical
94	1jDL9u3JXLSVYkBf05HYc9_2280	3	1	2	2	1	0	2	topical
64	39MWlbwszocBtU1ENDYZUs_2760	1	0	2	3	1	0	1	topical
68	67tOjM3rRdmVJguL2f2TlC_900	0	0	1	0	1	0	0	topical
91	5lTB3WdGsEMchrO1jJHhJz_3000	0	0	0	0	0	0	0	topical
97	03ZiixznEFc1LgOUFJqUiU_240	3	3	3	3	3	0	3	topical
65	3TSJSmzxqzgXlPHlWESPbD_2280	1	2	2	2	2	1	2	topical
89	4kyK1Qly9GW6aLhpMajOv9_1320	1	1	1	0	1	0	1	topical
67	1ATNHshb6CjEwENpk7iWlN_0	0	0	0	0	1	0	0	topical
73	6xdp4oe7wYtgg2ny6AVCS4_360	2	2	2	0	2	1	2	topical
83	3fuHuDWLyDPZwyJQWYXQe1_60	0	0	1	1	0	0	0	topical
65	3sTaG50TO1mE1JDi1hhdjt_1740	1	1	1	2	2	0	1	topical
89	3ynOH2tLglogZFGi6vNIgZ_3180	3	3	3	3	3	3	3	topical
75	0hB7HPZk2IdA7qzSPJU7ki_720	0	0	1	0	1	0	0	topical
104	0FAEs0Xn7ZO6R4Trd4Vkao_240	0	0	0	0	0	0	0	known-item
87	6h5dItIQZcaNmvIUqjMdHU_60	1	1	1	0	1	0	1	topical
61	79ufBKKnkz7EB1LtBlZwvx_600	0	0	0	0	0	0	0	topical
60	0VuEdZtS8dXYubz23ALITu_300	1	2	1	2	1	0	1	topical
62	4lJ5nub8aaThQx7GN7o4nI_240	3	3	3	3	3	0	3	topical
94	6305ibDiGALtdzCvii9RZ6_3960	0	1	1	0	2	0	1	topical
59	41iwZzI6lh34srkGAberMV_120	0	1	0	1	0	0	0	topical
60	24R3gRFglN1A4mAFa4E4Vj_0	1	1	1	2	1	0	1	topical
93	70D9uHVXRGNsgN3C9MwZJL_1440	2	2	2	0	1	0	2	topical
66	4rlKqIVHpvXIaZyu28p1Qe_180	0	0	0	0	1	0	0	topical
106	02KUrJYmgBJL9UvmP2HiXw_1560	3	2	2	2	2	2	2	known-item
74	6vhdUogUqi1HxRCNIwGQkE_300	0	1	1	0	1	0	1	topical
77	2XtmPo61V5f8TgZbNSi9z3_360	2	1	2	1	2	0	2	topical
82	1RDQGIE9nD6d8xqCVQPnsm_0	0	1	3	0	2	1	0	topical
98	70bJ03KHczSvnbdFJtrBXM_1860	0	0	1	1	1	0	1	topical
96	6l9bEReU2CJQ7G6JIFj7h3_660	0	0	1	0	0	0	0	topical
61	4IKZC9H07K91f40zbOKmRI_3540	0	0	0	0	0	0	0	topical
73	6PAdLJ2DXHgQY8AU5yepXX_180	2	1	1	0	2	0	1	topical
93	0F0a8yGRUnlCkU6IIkD6Uy_300	3	2	3	3	2	0	3	topical
69	5FhGo1f4AnLWn2y1RrOlkt_2340	1	1	1	0	1	0	1	topical
98	38Bvag2GtKLPdaZDnqBGQd_720	3	3	2	3	3	0	3	topical
85	5JOGGoBhWTEZlpdnd46ymh_420	3	3	3	3	3	0	3	topical
83	6OXow3uEme23EQLnQbWtOy_0	0	0	1	1	2	0	0	topical
94	6UN0Vysvzu9A9n1aeEnsF4_360	0	0	0	0	0	0	0	topical
97	6cMJbD7MW2AUB3a0QEk5lk_1020	0	0	0	0	0	0	0	topical
71	5V3LcjeJbWiea1xcpinrWN_3240	1	2	2	2	2	1	2	topical
82	5g0LUnL65amMN5fLzPc8Za_3360	1	2	2	2	2	0	2	topical
108	52sMQYVi21XKzwr4OvufSH_0	1	0	2	0	2	0	0	known-item
78	1jvRt0qCTxCy5CfV7jOJys_0	3	2	3	2	2	2	2	topical
62	2rbhmjbEMzgBTRrKPfhuP7_1800	1	2	2	3	1	3	2	topical
73	24ju4sAAg8MiBsoVOIhF30_120	3	3	2	2	2	2	2	topical
85	3FKMdWpQBprrVpir9mXLLJ_960	0	0	0	0	0	0	0	topical
61	22Mvkwu2sBwP6hOfdeIoXq_480	0	0	0	0	0	2	0	topical
74	2FdZvlTIREt63DxEPO9Z0e_840	0	0	1	0	1	0	0	topical
68	3gzdwNRKNJL9rQmudXrNGw_720	3	2	2	3	2	0	2	topical
97	4Sjpq7ajZo2PCdCVB7Y9Q4_2520	3	3	3	3	3	1	3	topical
101	0g6pqAwOsuWDxzDJlRZWSO_1020	0	0	1	2	1	0	0	known-item
98	4z1B5CTvzEWXYpfM3NBRbu_120	3	3	3	3	3	2	3	topical
74	1NUM2fvYKN2hjtUhYPAFd4_360	0	1	1	1	1	0	1	topical
104	4jgMOi54HJl8AIYzZBRuQZ_540	3	2	2	3	3	0	3	known-item
101	2NDb6zwdU3Lw23XbDpfpTD_60	0	0	0	0	0	0	0	known-item
71	342BZvY3kfxyj6iwhfrycT_60	1	1	2	3	1	1	1	topical
94	4xS1C8t0yehKi4tkmxXeJZ_2340	2	3	2	0	3	0	2	topical
91	0LrmvY6YubxNG19KCw80cp_1140	0	0	1	0	0	0	0	topical
63	21A84xVNQdA7168ywHULOo_840	2	2	2	0	2	0	2	topical
86	6jMgf69d9vkx0R6ULEAZik_60	0	1	1	0	1	0	1	topical
76	7FasB68wzsWYyctbIxAmRs_1980	0	0	0	0	0	0	0	topical
63	3Cpq4hWCOGqAnShUZY9GJk_1440	0	0	0	0	0	0	0	topical
97	4Pt3QsM2rt3TIXD69c6Hu1_900	3	3	3	3	3	2	3	topical
77	65zMnLl54JZDSWenDsesRw_2160	2	1	1	2	2	0	2	topical
73	5DvChF0yzTZ6wXhbml3Jie_300	3	3	2	3	2	1	3	topical
107	5X50uWRfLccApHYVp3cOvc_2220	0	0	0	0	0	0	0	known-item
69	4k3s82IaV8IHhESUUXxQiA_840	2	2	2	3	2	0	2	topical
78	5V76YQIXKl5Cm8eZu7C2ho_120	2	2	2	2	2	1	2	topical
84	77ItIrBr63zk7VjmqePse0_180	1	2	2	2	2	0	2	topical
87	2mSVKzmKMDELaDcn18uuPz_1500	2	1	2	3	2	0	2	topical
78	08POMyt9X2Z1qqmIwqv7Nl_840	3	3	2	2	2	0	2	topical
97	5wcVlgnOirxwx0viZctJIj_1620	0	0	1	0	1	0	0	topical
101	58p6jqAnCQAQ404CyvWfod_720	0	0	1	2	0	0	0	known-item
94	5bZBHN8nFqPs9sK21j7Hhl_360	1	1	1	1	2	2	1	topical
88	33ZXG3NI1zvoIhCJZsGEkr_660	3	3	3	2	2	0	3	topical
84	12hO7S3UTkXsr93NXz0tDF_420	3	3	2	3	1	3	3	topical
92	61rPGB6K7Y63X0Jf8lr7sU_780	0	0	0	0	1	0	0	topical
93	6EhwanFB4CHG4q8jDXpPe7_480	2	1	3	0	1	0	1	topical
106	0dnWgpVaVBmssSbdtJZjUc_2220	1	0	2	3	2	0	2	known-item
100	2sBLZV4EfHppy6RNgU2nYT_1320	1	1	2	3	1	0	1	known-item
64	0aeXeRlTBjzAlaN1n4EhAZ_900	0	0	0	0	1	0	0	topical
62	3ZhtEa8EI4zTxrdnB67TPt_2820	0	0	1	0	1	0	0	topical
93	7o8tMTTnjzmSPWpsIOwMg4_0	2	2	2	3	2	0	2	topical
101	5qVEzsNy9Ms9QVLas0Ef80_60	0	0	0	0	0	0	0	known-item
60	5x5MRHZMe1sIiSAClBnfVX_2700	1	1	1	1	2	0	1	topical
59	7LBB7YAEAIKPoUUcBAevFA_2700	0	0	0	0	0	0	0	topical
62	3tbn2i3D8HxhumZQQRkjJm_840	2	2	2	3	2	0	2	topical
94	5UvWy98A8rAYLwEp11sHZ4_2280	3	3	2	2	2	0	2	topical
63	4PJwAoyCe72wV1aSZgU2rG_3360	0	0	0	0	0	0	0	topical
76	506tk3whTcIQgUvpkWxVvG_900	0	0	0	0	0	0	0	topical
67	10Zpx5XgCUqc3ujlXB9cPI_3060	0	0	0	0	0	0	0	topical
104	1NDVgyhIT4M9w62zJJDbga_600	0	0	0	0	0	0	0	known-item
84	5UQbhqLU4ZL6SV6QRQpBXK_1320	0	0	0	0	1	0	0	topical
72	5UOqCA3lOUjT7Mc5uFXsv9_1440	2	2	2	1	2	0	2	topical
103	0HmOccEVmRxKbzaLwnZuzm_480	3	3	2	3	3	2	3	known-item
94	6zyPGa82gKxwP8ISkWUBFg_4200	0	0	0	0	0	0	0	topical
96	5SQDXA2rY6lxgM9IIQB6ja_1740	0	0	0	0	0	0	0	topical
66	6hcVHnsmsdoi1hNi1UEXke_720	0	0	0	0	1	0	0	topical
70	0EiUu4Clwk1TkKsoXvH7lZ_360	3	2	3	3	2	1	3	topical
101	5dlhP8h8jyC1teFDOJ82V2_300	0	0	0	0	0	0	0	known-item
99	1QLzWX4vlxaRylt5BlWOq9_3180	0	0	0	0	0	0	0	known-item
97	34p9slF8G3oGqqOYs3gYqh_120	1	0	1	3	1	0	1	topical
86	1t3VEiw4r7eoBWrBTiZwG5_1380	0	1	1	1	1	0	1	topical
71	3Qvr2ahLrSdFiZU3EgCWW5_1020	1	2	2	0	1	2	2	topical
105	5gThMM3HENKNVJ6JK7bWnj_0	3	2	2	0	2	0	2	known-item
94	0IhtXql6WCqBfjwdzWtjpt_2460	0	1	0	0	1	0	0	topical
83	7sc6ZMnme0ld2wQtCfBeh9_0	1	0	1	0	2	0	1	topical
63	7dMigMfumSqjYbjwmwxlJo_4500	0	0	0	0	0	0	0	topical
80	3IGMQ0ICvpdP2E9LV59bzm_2340	1	0	2	3	1	0	1	topical
78	5A7jdjatNXdFYwSfcU2QHt_600	2	0	1	2	1	1	2	topical
61	0fN2Ioe4bcCdn6z3P9eB6h_1980	0	0	0	0	0	0	0	topical
80	5K7oTB3g4FsNstu9mMgBZ7_540	0	0	0	0	0	0	0	topical
83	0dgOeU7spT6OdX4iNIgYXz_180	1	0	1	2	1	0	1	topical
85	7CoUs68Ubt49zcu3yFStWa_1020	1	2	2	0	2	0	2	topical
73	69TkR1vMC1hRslP4bYiBQy_0	2	1	2	1	2	0	2	topical
102	4kg4I67eppQXtc3jD6pqUz_120	3	3	3	2	3	3	3	known-item
85	41zMRWlFs94ex8YX4sOLkh_2520	1	1	1	3	1	0	1	topical
88	0eRthQek2QiD6LFW4XS8md_420	2	1	2	2	2	0	2	topical
67	7fiHJUCD2XxOkfAJ9Ep2ym_1500	3	3	3	3	3	3	3	topical
70	0wq6Up6LFdfiF48TAsf7qd_1680	0	0	0	0	0	0	0	topical
74	2Vt7aHUoLpa3jwimipp8rP_780	3	3	3	3	3	0	3	topical
90	3omgQahQRn0Kho8rubJIeV_720	2	0	2	0	2	0	2	topical
92	071dyNGVRmeQQUOS5qZ1CI_3060	0	0	1	0	1	0	0	topical
90	29ziTIQASgdx1KOKYKqcWb_900	2	3	2	0	3	0	2	topical
77	7cJoriHxtF8Qc4JgWmJSOw_540	3	2	2	2	2	2	2	topical
88	4Atm8R99odKfQNdG6WJ4Ei_1740	1	2	2	1	1	0	1	topical
84	1n34nTWMeZSsf320acLdf4_1320	1	2	2	1	1	0	1	topical
107	4SzEifePldrWHYIU2aijkK_180	1	0	0	0	1	0	0	known-item
90	5PJfuLj2AqtWIHZ13vA26k_2820	0	0	0	0	1	0	0	topical
60	2FkaMxYjOuOXTVxpaZmT0L_1920	1	1	2	2	1	0	1	topical
